"seed_id","seed_value"
29004,709526510
29005,310115310
29006,180558628
29007,776985146
29008,51639424
29009,299089675
29010,694151309
29011,498156062
29012,547685095
29013,154431979
29014,154037154
29015,88059724
29016,32979899
29017,791952734
29018,944446480
29019,554471864
29020,249988444
29021,714352054
29022,775754707
29023,861685769
29024,530172757
29025,708389732
29026,277649687
29027,49867670
29028,709429719
29029,493920
29030,177991180
29031,309024035
29032,592845542
29033,392188653
29034,176957640
29035,636523522
29036,347763316
29037,495273806
29038,650618063
29039,808710623
29040,807017562
29041,14181619
29042,797538490
29043,333984729
29044,416485818
29045,898340243
29046,486659214
29047,115150218
29048,411596996
29049,989282352
29050,497408681
29051,782905922
29052,237539869
29053,860767822
29054,172917416
29055,613058818
29056,454101517
29057,909562387
29058,717634229
29059,530491069
29060,438293562
29061,447191291
29062,644760226
29063,215049024
29064,740825027
29065,233191476
29066,286104389
29067,233255894
29068,362672353
29069,596830803
29070,184272015
29071,59870160
29072,123779820
29073,992704561
29074,358680659
29075,971587710
29076,199986287
29077,392237952
29078,216299890
29079,921020126
29080,166504373
29081,422068586
29082,267940220
29083,243349074
29084,25504145
29085,617212736
29086,78166030
29087,282196523
29088,430808100
29089,373017709
29090,36517245
29091,345045189
29092,723447836
29093,874712433
29094,943460691
29095,512070753
29096,987320527
29097,697650409
29098,822440367
29099,340535257
29100,391022835
29101,174532282
29102,101657861
29103,144287666
29104,819610519
29105,846826978
29106,771667134
29107,223575817
29108,65328938
29109,736394606
29110,582885880
29111,881936105
29112,540943464
29113,493509034
29114,658978428
29115,848695135
29116,837999494
29117,445920190
29118,394978959
29119,56902625
29120,129902625
29121,682632599
29122,706589810
29123,905416791
29124,57164728
29125,276998308
29126,188520765
29127,305190002
29128,710315251
29129,108940303
29130,569186875
29131,473537571
29132,605200050
29133,864632202
29134,276955883
29135,431520683
29136,866112327
29137,214669112
29138,97787997
29139,776733535
29140,595772155
29141,834399550
29142,117250146
29143,749820698
29144,225943288
29145,944438328
29146,73106844
29147,146865420
29148,155971327
29149,976582404
29150,347212009
29151,791977274
29152,121715163
29153,413357554
29154,949610739
29155,443383037
29156,256506079
29157,512045774
29158,346299708
29159,762312483
29160,94201849
29161,551695456
29162,823808816
29163,491591272
29164,110994344
29165,827415674
29166,727942945
29167,987181147
29168,106291810
29169,85610193
29170,671155420
29171,520538939
29172,122373554
29173,16394780
29174,756945756
29175,822894581
29176,937849919
29177,579131243
29178,604762558
29179,226959632
29180,732846132
29181,686832063
29182,910334327
29183,755296616
29184,360710350
29185,842480431
29186,870748367
29187,544605415
29188,662522996
29189,80829048
29190,51998106
29191,36869586
29192,541310029
29193,108283106
29194,972452518
29195,421818439
29196,327883408
29197,593653671
29198,655017767
29199,191294412
29200,203434823
29201,72058976
29202,96467788
29203,195479795
29204,331221823
29205,529430119
29206,305191120
29207,96025113
29208,409041595
29209,387721893
29210,614133590
29211,545612586
29212,948479917
29213,687674202
29214,890878661
29215,226202670
29216,642824697
29217,211019234
29218,189028425
29219,344050001
29220,584518812
29221,568466290
29222,505844499
29223,172589514
29224,400165684
29225,589737680
29226,273183642
29227,616661346
29228,147067635
29229,371650373
29230,207905343
29231,4653266
29232,291618419
29233,960082293
29234,177707813
29235,601713601
29236,436937985
29237,592802128
29238,63486881
29239,593274239
29240,449378829
29241,893603546
29242,787437595
29243,14445178
29244,920025704
29245,142521228
29246,941813488
29247,434626806
29248,553178207
29249,27493966
29250,484406695
29251,649325703
29252,814385175
29253,331894537
29254,594710543
29255,131227268
29256,982303947
29257,688761622
29258,328542069
29259,488038100
29260,723214364
29261,815727482
29262,489505605
29263,552203057
29264,697933660
29265,700617992
29266,938758980
29267,48036222
29268,790233190
29269,496851421
29270,398014855
29271,589188829
29272,357349455
29273,40154193
29274,832191595
29275,969548470
29276,394306095
29277,586879256
29278,314711782
29279,679980514
29280,73777271
29281,86450279
29282,989878983
29283,720002376
29284,778642827
29285,45574689
29286,427715777
29287,451902244
29288,624990947
29289,849211095
29290,902104318
29291,457229432
29292,421363077
29293,575136526
29294,255133794
29295,621362555
29296,64029104
29297,590660321
29298,642423598
29299,296955492
29300,127272218
29301,489309061
29302,417973901
29303,197586391
29304,633383421
29305,270830850
29306,147113900
29307,942053546
29308,248116833
29309,878452783
29310,975301020
29311,589999995
29312,872265174
29313,731590101
29314,782479078
29315,469947400
29316,510295472
29317,705231095
29318,709448690
29319,74453564
29320,79046069
29321,123654470
29322,374980008
29323,442560872
29324,415226448
29325,676893010
29326,632138733
29327,841502362
29328,984007387
29329,172123745
29330,266444912
29331,246411048
29332,13951803
29333,718697189
29334,742496515
29335,199855890
29336,363916419
29337,52214775
29338,608629093
29339,844567376
29340,21122048
29341,439579373
29342,703363984
29343,293111822
29344,965958985
29345,529226415
29346,436275042
29347,243767228
29348,23667183
29349,770691207
29350,15646110
29351,786358252
29352,228462732
29353,754356079
29354,561012217
29355,256539358
29356,314588017
29357,45491166
29358,307967056
29359,843265044
29360,892906263
29361,561579749
29362,584901386
29363,951987450
29364,677251359
29365,631568620
29366,664580798
29367,297430867
29368,653889632
29369,133471889
29370,583214320
29371,988164320
29372,49981512
29373,93967176
29374,755698021
29375,834049980
29376,31148240
29377,519320369
29378,889756373
29379,904933032
29380,294481879
29381,88605573
29382,315197141
29383,605918676
29384,388844196
29385,209286622
29386,392267814
29387,247318796
29388,782765510
29389,219895633
29390,189503697
29391,418445592
29392,569766556
29393,470152619
29394,648812748
29395,274503068
29396,419922475
29397,99831814
29398,936949646
29399,137972549
29400,754284147
29401,871066536
29402,649688075
29403,164619447
29404,316693653
29405,583951768
29406,265706452
29407,282803601
29408,920282748
29409,23270319
29410,527349844
29411,90275948
29412,172486416
29413,624485519
29414,705310638
29415,404346497
29416,757542034
29417,113387783
29418,175432916
29419,903981153
29420,47365224
29421,901620966
29422,373678438
29423,209653818
29424,822165361
29425,275931480
29426,921771967
29427,200533748
29428,230690510
29429,574253273
29430,971991572
29431,296398789
29432,355658883
29433,282639101
29434,892738637
29435,375829760
29436,154792773
29437,236138520
29438,437098556
29439,651089002
29440,161963155
29441,160826369
29442,689193373
29443,619156201
29444,671524288
29445,413898789
29446,471115232
29447,348933896
29448,316814875
29449,894898410
29450,995903350
29451,418304986
29452,856250689
29453,176985585
29454,607331650
29455,977062638
29456,759716814
29457,329907342
29458,958941456
29459,126054046
29460,988152310
29461,804547521
29462,790951163
29463,727437140
29464,139535477
29465,860006256
29466,388755742
29467,588623783
29468,202499985
29469,500269779
29470,333798284
29471,552110636
29472,139153885
29473,718634010
29474,492327172
29475,574103906
29476,357042944
29477,948059541
29478,475835849
29479,967323249
29480,911392144
29481,808411628
29482,208253425
29483,778651450
29484,437056414
29485,355116150
29486,757676130
29487,962076265
29488,260180008
29489,900565016
29490,928332529
29491,345227974
29492,395504351
29493,797413474
29494,327919937
29495,551185692
29496,632201493
29497,987868213
29498,851637524
29499,707000831
29500,151021748
29501,870215067
29502,735032595
29503,687027827
29504,412294587
29505,689562314
29506,559029603
29507,81607495
29508,469315742
29509,890900638
29510,791979491
29511,110964776
29512,100126305
29513,798887460
29514,136897326
29515,180331377
29516,314009464
29517,295274950
29518,451955222
29519,780133961
29520,143419999
29521,567335235
29522,839528884
29523,989500506
29524,254319571
29525,68173710
29526,428341143
29527,457085234
29528,636274629
29529,341028378
29530,177859306
29531,787015526
29532,27484686
29533,794571486
29534,39390253
29535,179551106
29536,106597810
29537,957025645
29538,116885764
29539,817481921
29540,260004937
29541,167267589
29542,22157141
29543,373959065
29544,574752520
29545,134333
29546,528229344
29547,441223393
29548,114436964
29549,794642195
29550,447740869
29551,896718298
29552,194988255
29553,881901229
29554,220912635
29555,501971837
29556,640488278
29557,38673049
29558,27286533
29559,551934170
29560,829182403
29561,417192961
29562,228607678
29563,435089227
29564,885549129
29565,936118262
29566,601817547
29567,867852465
29568,13097081
29569,415527480
29570,46641089
29571,870669506
29572,71605521
29573,294820295
29574,361473727
29575,200361515
29576,598428791
29577,118472295
29578,822022329
29579,413922022
29580,735346792
29581,691817387
29582,618419296
29583,762718744
29584,217377069
29585,760790502
29586,645651699
29587,854190701
29588,226037234
29589,505932252
29590,114500830
29591,413197894
29592,487053826
29593,996221009
29594,403411898
29595,768612858
29596,85379254
29597,78580007
29598,537422414
29599,870846670
29600,714118787
29601,212667002
29602,594406476
29603,718644209
29604,864277964
29605,60662138
29606,856348835
29607,766408206
29608,112186461
29609,90125848
29610,764877356
29611,312704139
29612,885004793
29613,272315570
29614,873100978
29615,765692090
29616,62119743
29617,745431658
29618,546668878
29619,557497536
29620,67679937
29621,431389825
29622,133590195
29623,753741153
29624,174740508
29625,251194459
29626,145565636
29627,117963828
29628,369891531
29629,879548664
29630,267198070
29631,190582323
29632,38267345
29633,457523401
29634,819472362
29635,928945382
29636,790629052
29637,405762406
29638,742174777
29639,237262508
29640,951958771
29641,996066957
29642,38906837
29643,397413574
29644,112766987
29645,861619612
29646,524382451
29647,227922539
29648,180086412
29649,115713447
29650,733310136
29651,407609000
29652,679575686
29653,973456738
29654,767956597
29655,726327284
29656,955853246
29657,467267713
29658,586064590
29659,405062407
29660,86001880
29661,805361967
29662,445488
29663,577067742
29664,410487448
29665,495442743
29666,658210764
29667,913649974
29668,471968996
29669,299601077
29670,444388454
29671,175333051
29672,394761235
29673,82690953
29674,459601669
29675,408839600
29676,962651849
29677,278149475
29678,100769252
29679,766787272
29680,563937918
29681,208912590
29682,396464879
29683,122712512
29684,76015348
29685,660229309
29686,477604146
29687,312893700
29688,101795340
29689,947190794
29690,733368807
29691,60357649
29692,663981752
29693,704421257
29694,851128526
29695,61087901
29696,192699690
29697,41078613
29698,239341459
29699,406541334
29700,230093185
29701,982189842
29702,28069964
29703,625985900
29704,138762685
29705,117901215
29706,860101336
29707,405089774
29708,883001232
29709,659188306
29710,919781347
29711,935566060
29712,154123905
29713,448060237
29714,368012003
29715,236280210
29716,220189110
29717,105731092
29718,46634174
29719,149960366
29720,620721247
29721,190355194
29722,350736469
29723,841897120
29724,238594387
29725,487635261
29726,316726623
29727,937983048
29728,33354292
29729,193351958
29730,162440019
29731,271778444
29732,434769333
29733,121405931
29734,410530911
29735,780810371
29736,692196896
29737,93052815
29738,842163305
29739,237382177
29740,535496967
29741,959173737
29742,868975235
29743,602083546
29744,260365457
29745,557714913
29746,63349725
29747,673002426
29748,146501879
29749,232614368
29750,297051010
29751,110051345
29752,120432593
29753,962671214
29754,747704938
29755,223917267
29756,243866120
29757,219226660
29758,195488814
29759,422997763
29760,772459119
29761,661494468
29762,667493389
29763,678388313
29764,840408295
29765,449226196
29766,97015181
29767,363437286
29768,289796443
29769,276561675
29770,67701114
29771,761153824
29772,894347589
29773,352455316
29774,653516401
29775,815769662
29776,22421956
29777,62896930
29778,51148375
29779,683387353
29780,665583265
29781,345472843
29782,407872273
29783,540611721
29784,860232682
29785,933961950
29786,865444637
29787,913785123
29788,899765234
29789,77132660
29790,281010163
29791,753793009
29792,771572163
29793,757330898
29794,71011695
29795,360629737
29796,290853184
29797,587413536
29798,29659207
29799,231250342
29800,521402997
29801,802411235
29802,733212490
29803,438680809
29804,416953035
29805,988384297
29806,818647111
29807,536046706
29808,249812722
29809,93108635
29810,630039460
29811,614763200
29812,241449139
29813,9353804
29814,692260762
29815,662395040
29816,7244666
29817,872428155
29818,65225038
29819,594813674
29820,889618008
29821,72165142
29822,264087545
29823,659509509
29824,271090789
29825,987221339
29826,780951846
29827,743992882
29828,592789584
29829,972429816
29830,438854106
29831,795526325
29832,372802553
29833,731244623
29834,108711841
29835,913054570
29836,306074171
29837,365184245
29838,997837863
29839,846454090
29840,633434149
29841,592544105
29842,399140717
29843,219386522
29844,185677954
29845,691305281
29846,647545426
29847,740968588
29848,569331816
29849,315884861
29850,805327435
29851,427568767
29852,741060380
29853,58432637
29854,745568983
29855,506620456
29856,337412310
29857,405245470
29858,727831821
29859,47307506
29860,79440672
29861,704988819
29862,870102939
29863,673384077
29864,925698030
29865,93418253
29866,953542607
29867,300954737
29868,548411988
29869,671599381
29870,90875098
29871,650269053
29872,176390025
29873,573363586
29874,741288111
29875,315302095
29876,579977746
29877,268547547
29878,404525832
29879,600662907
29880,295319144
29881,820955422
29882,776089030
29883,89101417
29884,519390409
29885,807465439
29886,639548160
29887,831250124
29888,949328869
29889,52332190
29890,409832210
29891,12781310
29892,283971409
29893,129711299
29894,716410675
29895,522548736
29896,467720254
29897,28676793
29898,848995337
29899,506178697
29900,866820594
29901,649559444
29902,725336702
29903,360178191
29904,632117048
29905,361098952
29906,822513864
29907,825895102
29908,321162824
29909,231127307
29910,178768204
29911,890893154
29912,34512479
29913,711300433
29914,685596743
29915,657466956
29916,168677849
29917,470981388
29918,435281855
29919,684338570
29920,307812300
29921,489618058
29922,747624243
29923,787496652
29924,461405212
29925,673477492
29926,148136323
29927,809680635
29928,530591880
29929,289988655
29930,678323238
29931,146069600
29932,499513762
29933,812295415
29934,810235314
29935,879986628
29936,25530590
29937,563495462
29938,628612560
29939,656474432
29940,182130002
29941,852126066
29942,119423049
29943,881792310
29944,167955866
29945,83914504
29946,194168640
29947,31821853
29948,789534781
29949,834450334
29950,470473189
29951,736141887
29952,505495422
29953,595970555
29954,194950648
29955,387672753
29956,831231902
29957,722964629
29958,539124387
29959,281547861
29960,90906969
29961,706880853
29962,476089627
29963,569367609
29964,102669462
29965,768925502
29966,386867666
29967,187167691
29968,532004058
29969,367920276
29970,459253847
29971,914772428
29972,102185002
29973,715383500
29974,37250842
29975,75391892
29976,996236590
29977,589981550
29978,403997869
29979,533116027
29980,152091374
29981,916352335
29982,315335760
29983,553778139
29984,896902760
29985,982091369
29986,394694461
29987,371433669
29988,553161706
29989,9257181
29990,207402117
29991,51748
29992,265709180
29993,363174039
29994,180925491
29995,867330536
29996,524364146
29997,203524901
29998,916734559
29999,423999858
30000,409009692
30001,399605589
30002,376597873
30003,216588847
30004,486938584
30005,932720787
30006,88602734
30007,413666361
30008,346195419
30009,349947419
30010,546419243
30011,577981539
30012,809928089
30013,530259208
30014,50609081
30015,190341002
30016,549596709
30017,908738285
30018,305429140
30019,460130499
30020,348510172
30021,501388448
30022,375791695
30023,808079395
30024,920442892
30025,972783522
30026,500393762
30027,967926921
30028,548194282
30029,843504327
30030,535692122
30031,286343787
30032,83325621
30033,719986404
30034,805437246
30035,885079827
30036,668497578
30037,39947714
30038,21479849
30039,472655211
30040,369094443
30041,914999251
30042,395521447
30043,493332365
30044,956268235
30045,750987230
30046,380771260
30047,609986819
30048,72313502
30049,89028477
30050,965283176
30051,522139655
30052,692600758
30053,737948431
30054,164385224
30055,604926512
30056,51340931
30057,185491293
30058,350977043
30059,769793511
30060,481018374
30061,763142281
30062,262030939
30063,863770833
30064,771784332
30065,80675954
30066,329568898
30067,568021724
30068,739512979
30069,458703256
30070,404025499
30071,233673325
30072,800600629
30073,882395494
30074,67493646
30075,665543132
30076,483381994
30077,69597752
30078,777693240
30079,916195392
30080,246805491
30081,385800989
30082,20914309
30083,609772652
30084,740484532
30085,140131802
30086,133909599
30087,157423886
30088,313583019
30089,739647662
30090,925652539
30091,421251386
30092,403215799
30093,212225895
30094,568728719
30095,552332872
30096,402324294
30097,517859488
30098,776400224
30099,983351101
30100,298730069
30101,713427393
30102,749353880
30103,449554158
30104,297620536
30105,195839312
30106,877516710
30107,121176812
30108,88400867
30109,985364196
30110,824580886
30111,611367687
30112,633673544
30113,550427966
30114,730095709
30115,933767778
30116,820684243
30117,16189889
30118,325242275
30119,638857540
30120,101819833
30121,235530824
30122,474690435
30123,451156714
30124,649288185
30125,834637540
30126,622304357
30127,260559473
30128,250918376
30129,678841943
30130,514301090
30131,125522296
30132,59395489
30133,74612580
30134,218430592
30135,703554301
30136,403827152
30137,490404580
30138,890225331
30139,954027379
30140,972078695
30141,906521590
30142,714118051
30143,999073336
30144,743087176
30145,157204447
30146,850602060
30147,218325923
30148,170147542
30149,692355024
30150,49169487
30151,911412968
30152,331748953
30153,272770374
30154,705207692
30155,173486116
30156,35400682
30157,710126505
30158,267461593
30159,655240883
30160,627888656
30161,146545950
30162,228703501
30163,390046971
30164,932971080
30165,347542822
30166,244316480
30167,238356757
30168,163212693
30169,402815105
30170,678014070
30171,299164209
30172,108773364
30173,177508406
30174,170025481
30175,163229357
30176,316848629
30177,642670555
30178,41308078
30179,588007221
30180,621686120
30181,318165560
30182,444142276
30183,672879023
30184,711478490
30185,539892659
30186,363137612
30187,162701451
30188,748785599
30189,119778260
30190,414404941
30191,196033466
30192,798824906
30193,701868655
30194,884932032
30195,270984511
30196,74696005
30197,362614151
30198,647912694
30199,801471898
30200,473768246
30201,231057701
30202,426150819
30203,632467940
30204,844897655
30205,538570723
30206,639043290
30207,520336964
30208,469841742
30209,996668415
30210,150910474
30211,86291743
30212,380740533
30213,418168519
30214,713280132
30215,915318784
30216,53126089
30217,216415628
30218,347900189
30219,421631768
30220,317087992
30221,476589165
30222,437610549
30223,644379811
30224,569209337
30225,46579877
30226,391759309
30227,623262660
30228,616356342
30229,156044693
30230,978049778
30231,13943019
30232,756004556
30233,151024184
30234,495079627
30235,980875759
30236,75125742
30237,204235983
30238,758313580
30239,127805562
30240,861500814
30241,66535033
30242,486742190
30243,491880434
30244,254023580
30245,695931941
30246,641113837
30247,204595778
30248,811090921
30249,719770953
30250,191184070
30251,144336229
30252,407347134
30253,640422982
30254,499231733
30255,335073540
30256,390337820
30257,837735771
30258,613806412
30259,271649039
30260,71687582
30261,56017420
30262,53939705
30263,998358541
30264,318548980
30265,203557726
30266,389774731
30267,789156103
30268,107727318
30269,769640751
30270,815700517
30271,565010274
30272,951019886
30273,654297793
30274,72738023
30275,438046905
30276,470468384
30277,333593786
30278,810565660
30279,402455497
30280,363548981
30281,198657350
30282,542342379
30283,843353218
30284,897124044
30285,772098420
30286,637082355
30287,552144831
30288,445648349
30289,277186141
30290,236990355
30291,379739378
30292,87972065
30293,902060710
30294,34962629
30295,562095545
30296,614572016
30297,307653967
30298,783930982
30299,752392983
30300,163193605
30301,825607350
30302,352103629
30303,61231770
30304,84121155
30305,745992937
30306,344708813
30307,398050122
30308,831713389
30309,165857449
30310,34409816
30311,874306181
30312,706197078
30313,131952917
30314,823815243
30315,518534230
30316,302155959
30317,378728184
30318,316743190
30319,917232098
30320,620685903
30321,576883750
30322,570763105
30323,514125951
30324,924519161
30325,869179110
30326,252879871
30327,71364484
30328,65510833
30329,146973994
30330,787778839
30331,653978158
30332,359858828
30333,934949692
30334,415275885
30335,290826654
30336,733505483
30337,753856377
30338,588126519
30339,489958044
30340,551179178
30341,993068518
30342,479590404
30343,71542497
30344,809485510
30345,618142916
30346,663359187
30347,275353903
30348,549691105
30349,685766335
30350,999798885
30351,160322550
30352,450036508
30353,24757105
30354,865407453
30355,565040870
30356,209226000
30357,546845069
30358,92544330
30359,717567653
30360,842528751
30361,136836146
30362,591267585
30363,999683283
30364,908718707
30365,675871212
30366,343853428
30367,434603867
30368,397461420
30369,96181468
30370,191522189
30371,160078729
30372,230131384
30373,733550962
30374,689232545
30375,332349300
30376,620801207
30377,521267712
30378,810841996
30379,410217851
30380,185378403
30381,53888882
30382,826557261
30383,224763829
30384,151640921
30385,102655403
30386,521847734
30387,316901219
30388,509337177
30389,628598735
30390,936072100
30391,639708457
30392,118194702
30393,478204139
30394,570453383
30395,853314282
30396,874753126
30397,336566068
30398,732149213
30399,372021264
30400,965715385
30401,339096117
30402,593162235
30403,368666252
30404,506237459
30405,63320070
30406,266318153
30407,390279253
30408,743726167
30409,548898923
30410,933759334
30411,622296959
30412,323193859
30413,899417423
30414,672386686
30415,748873015
30416,22857460
30417,34492930
30418,84471708
30419,100181326
30420,214991780
30421,24856410
30422,227954827
30423,106672047
30424,414077934
30425,437279724
30426,328387008
30427,676519957
30428,691484130
30429,812220771
30430,917057623
30431,379514762
30432,877488294
30433,25171847
30434,910392177
30435,465915974
30436,851956942
30437,454048855
30438,298169435
30439,477816392
30440,740844757
30441,628341963
30442,931793476
30443,573164278
30444,686338954
30445,943115102
30446,405801407
30447,881905788
30448,956725630
30449,259843964
30450,72930773
30451,457157081
30452,675686182
30453,259490441
30454,117537728
30455,623652168
30456,436107309
30457,243430874
30458,745207273
30459,372277891
30460,731070924
30461,49447100
30462,316131409
30463,278641336
30464,586393382
30465,880005900
30466,968569880
30467,858197372
30468,177713996
30469,747406665
30470,69580709
30471,440076892
30472,219394437
30473,862047279
30474,182878759
30475,365468107
30476,748640302
30477,904115954
30478,983724349
30479,447350898
30480,623063268
30481,831334290
30482,889044355
30483,443525758
30484,28779333
30485,557504041
30486,482815214
30487,678014671
30488,761081341
30489,695266408
30490,829307625
30491,839800037
30492,666592350
30493,733027152
30494,774876002
30495,150734019
30496,152737833
30497,115608740
30498,873523248
30499,940343501
30500,436470802
30501,938725764
30502,92356713
30503,900289263
30504,258262254
30505,105929750
30506,299737075
30507,761555521
30508,63506891
30509,83027976
30510,582761006
30511,891532305
30512,233832
30513,463317153
30514,883963336
30515,83269097
30516,819102728
30517,857965201
30518,98416153
30519,732217894
30520,428971532
30521,584251435
30522,100100022
30523,697901434
30524,203773590
30525,479056877
30526,688095549
30527,188428944
30528,425439285
30529,549671850
30530,651014463
30531,86352027
30532,456550740
30533,75230683
30534,266461308
30535,934178144
30536,445679333
30537,764884735
30538,464214326
30539,376681988
30540,895460240
30541,977946897
30542,903139423
30543,351514915
30544,880249487
30545,654054016
30546,567448360
30547,780401262
30548,684131766
30549,259211071
30550,22721395
30551,238354096
30552,389232750
30553,707718657
30554,982596053
30555,70931520
30556,586878557
30557,948952906
30558,771725184
30559,858807604
30560,503759434
30561,355607712
30562,987406513
30563,771679868
30564,521363467
30565,395672248
30566,743130262
30567,31179762
30568,603006729
30569,685287932
30570,50538727
30571,907912488
30572,831792430
30573,838627403
30574,570566836
30575,989923829
30576,565477642
30577,500669446
30578,489395609
30579,237488430
30580,565675036
30581,276047342
30582,329763960
30583,875499032
30584,780948992
30585,889867886
30586,402201618
30587,833462954
30588,308285262
30589,15846129
30590,833742697
30591,785216486
30592,858299537
30593,141643591
30594,672936410
30595,864142154
30596,767639886
30597,481803823
30598,421873842
30599,319057302
30600,534352802
30601,763372743
30602,12971613
30603,405095370
30604,233262680
30605,30658257
30606,318180622
30607,429607508
30608,449663387
30609,683741394
30610,320211112
30611,527105325
30612,931562561
30613,190568886
30614,244119001
30615,988167623
30616,610526962
30617,81260433
30618,892929017
30619,828312066
30620,755879782
30621,253550451
30622,636022467
30623,467825945
30624,582170952
30625,180215164
30626,554089933
30627,294231879
30628,969399537
30629,301289493
30630,586236158
30631,234598168
30632,982146332
30633,168251018
30634,514071410
30635,214369549
30636,721284062
30637,554225367
30638,558542630
30639,481182900
30640,77863768
30641,609974853
30642,257290108
30643,826985584
30644,500542799
30645,159513493
30646,131914289
30647,967660266
30648,583977100
30649,613182357
30650,311439690
30651,489166185
30652,483939627
30653,494917208
30654,183635672
30655,935593684
30656,793849837
30657,184851516
30658,420482759
30659,280936822
30660,844477742
30661,816506378
30662,72166224
30663,807089377
30664,594386464
30665,375747768
30666,572280632
30667,917806160
30668,849172585
30669,934484345
30670,269769844
30671,357757228
30672,211130905
30673,745623805
30674,165764076
30675,914417991
30676,222130303
30677,810443264
30678,874520787
30679,237748671
30680,229141346
30681,672196790
30682,240795292
30683,326246863
30684,715104670
30685,201875731
30686,607935645
30687,759211799
30688,901512693
30689,106680627
30690,508679639
30691,290250050
30692,220620629
30693,994491605
30694,705682303
30695,32850963
30696,621743296
30697,443645762
30698,149755624
30699,793501861
30700,303644167
30701,893281766
30702,375035026
30703,523065018
30704,310909554
30705,784850773
30706,171500195
30707,11770759
30708,438985272
30709,46705339
30710,900021775
30711,689950269
30712,252386423
30713,363253636
30714,977969016
30715,320269193
30716,303314350
30717,520535870
30718,124130044
30719,228587421
30720,109964352
30721,181946587
30722,249993416
30723,684351683
30724,590332619
30725,532544225
30726,880296449
30727,609452023
30728,543373362
30729,690338646
30730,944691937
30731,135097607
30732,988137726
30733,590518144
30734,906502078
30735,425663983
30736,768876020
30737,514931819
30738,521578078
30739,52364941
30740,336834581
30741,981257381
30742,185608894
30743,786192631
30744,198045578
30745,175495470
30746,439619487
30747,659039449
30748,764671228
30749,231095807
30750,684942645
30751,311449049
30752,222917912
30753,996802839
30754,333492177
30755,230911977
30756,363728791
30757,898036580
30758,272621325
30759,199434830
30760,827220573
30761,130077138
30762,219763098
30763,200038146
30764,488865004
30765,823089877
30766,532014960
30767,675095988
30768,51561984
30769,205533504
30770,513120489
30771,22797113
30772,723321434
30773,303996258
30774,13843041
30775,830887569
30776,172592037
30777,825642727
30778,975607641
30779,514113495
30780,325553924
30781,956979049
30782,731320326
30783,30005764
30784,96929762
30785,431708875
30786,529461681
30787,835562254
30788,138620651
30789,302967127
30790,542413932
30791,125503988
30792,107142734
30793,382004961
30794,146389999
30795,587089310
30796,48382379
30797,21425518
30798,813023709
30799,956862652
30800,411817931
30801,432612648
30802,479788849
30803,58114670
30804,799307410
30805,599187507
30806,983315989
30807,351663238
30808,488220393
30809,680749993
30810,657564343
30811,371089980
30812,509159429
30813,35815586
30814,455703748
30815,76477233
30816,387031478
30817,908685322
30818,927406948
30819,90145724
30820,773993775
30821,250504273
30822,27607059
30823,374556329
30824,517665722
30825,132472954
30826,951427509
30827,984673694
30828,469291704
30829,852891800
30830,296382249
30831,908736824
30832,301094497
30833,186537719
30834,835161325
30835,369407687
30836,392330648
30837,904789648
30838,918091024
30839,910106815
30840,359561535
30841,235008867
30842,584844968
30843,987061661
30844,519045122
30845,733275557
30846,668818719
30847,476512068
30848,850364423
30849,189064594
30850,879019418
30851,270912513
30852,351101078
30853,575081767
30854,433877
30855,386990716
30856,787850694
30857,513174769
30858,252949484
30859,56401791
30860,806299061
30861,221352078
30862,863543337
30863,106849852
30864,331009686
30865,696807270
30866,231409890
30867,231283731
30868,492465833
30869,584953334
30870,9528114
30871,183304180
30872,932134927
30873,817939163
30874,768604568
30875,752056001
30876,614867213
30877,618131777
30878,267557172
30879,413636653
30880,917790078
30881,367845085
30882,461938691
30883,959239672
30884,346546449
30885,244257158
30886,147992104
30887,955367209
30888,463376488
30889,44329554
30890,895468834
30891,446922404
30892,461041252
30893,836267766
30894,870845464
30895,349411685
30896,957611891
30897,251454114
30898,521854239
30899,716617099
30900,371690551
30901,407840693
30902,259519497
30903,15827864
30904,740106423
30905,808382682
30906,266365696
30907,640001511
30908,902489396
30909,705653993
30910,775100086
30911,847202339
30912,364424575
30913,470468344
30914,604500796
30915,653956485
30916,573814816
30917,169403421
30918,483365844
30919,808564696
30920,313244967
30921,213442537
30922,839843576
30923,130033719
30924,521528062
30925,252967219
30926,939805047
30927,831654213
30928,340963070
30929,183074186
30930,111859774
30931,785037077
30932,264758153
30933,520733132
30934,29275240
30935,209224320
30936,276866421
30937,728370741
30938,294673197
30939,281147189
30940,570265829
30941,217668656
30942,494672896
30943,766658359
30944,587262208
30945,182179635
30946,706563885
30947,992324135
30948,389304820
30949,362448814
30950,210448058
30951,840863454
30952,751075499
30953,216273853
30954,102921026
30955,672041723
30956,740293592
30957,663875417
30958,797630525
30959,985001820
30960,47964823
30961,961945155
30962,659918868
30963,105247849
30964,204264395
30965,598000940
30966,90328054
30967,868180151
30968,620872859
30969,50297407
30970,858524908
30971,402302800
30972,517744722
30973,703692481
30974,104427133
30975,324612039
30976,547952862
30977,334488426
30978,475603761
30979,500389391
30980,125632136
30981,133746653
30982,144290508
30983,518623919
30984,816222190
30985,733043497
30986,471833164
30987,30899678
30988,536756390
30989,791011156
30990,662301628
30991,80288628
30992,903978185
30993,432751139
30994,102337280
30995,439295697
30996,534240593
30997,501868608
30998,712449016
30999,161334266
31000,569106354
31001,598510792
31002,674717444
